,Country,Year,Fertility,Life expectancy,Population,Group,ID
4252,Ireland,1966.0,3.9019999999999997,70.2,2887470.0,Europe & Central Asia,IE
4253,Ireland,1967.0,3.859,71.24,2900350.0,Europe & Central Asia,IE
4254,Ireland,1968.0,3.83,70.93,2915420.0,Europe & Central Asia,IE
4255,Ireland,1969.0,3.8169999999999997,70.85,2935643.0,Europe & Central Asia,IE
4256,Ireland,1970.0,3.813,70.89,2963020.0,Europe & Central Asia,IE
4257,Ireland,1971.0,3.807,71.68,2997907.0,Europe & Central Asia,IE
4258,Ireland,1972.0,3.785,71.02,3039128.0,Europe & Central Asia,IE
4259,Ireland,1973.0,3.739,71.24,3085214.0,Europe & Central Asia,IE
4260,Ireland,1974.0,3.667,71.18,3134031.0,Europe & Central Asia,IE
4261,Ireland,1975.0,3.571,71.76,3183759.0,Europe & Central Asia,IE
4262,Ireland,1976.0,3.458,71.86,3233907.0,Europe & Central Asia,IE
4263,Ireland,1977.0,3.338,72.0,3284081.0,Europe & Central Asia,IE
4264,Ireland,1978.0,3.221,71.98,3332644.0,Europe & Central Asia,IE
4265,Ireland,1979.0,3.109,72.25,3377699.0,Europe & Central Asia,IE
4266,Ireland,1980.0,3.0010000000000003,72.6,3417798.0,Europe & Central Asia,IE
4267,Ireland,1981.0,2.897,72.96,3452589.0,Europe & Central Asia,IE
4268,Ireland,1982.0,2.79,73.23,3482073.0,Europe & Central Asia,IE
4269,Ireland,1983.0,2.678,73.26,3505714.0,Europe & Central Asia,IE
4270,Ireland,1984.0,2.5639999999999996,73.71,3523059.0,Europe & Central Asia,IE
4271,Ireland,1985.0,2.45,73.65,3534103.0,Europe & Central Asia,IE
4272,Ireland,1986.0,2.338,73.72,3538519.0,Europe & Central Asia,IE
4273,Ireland,1987.0,2.234,74.52,3537244.0,Europe & Central Asia,IE
4274,Ireland,1988.0,2.14,74.55,3533181.0,Europe & Central Asia,IE
4275,Ireland,1989.0,2.06,74.58,3530188.0,Europe & Central Asia,IE
4276,Ireland,1990.0,1.996,74.98,3531219.0,Europe & Central Asia,IE
4277,Ireland,1991.0,1.949,75.14,3537626.0,Europe & Central Asia,IE
4278,Ireland,1992.0,1.9180000000000001,75.54,3549302.0,Europe & Central Asia,IE
4279,Ireland,1993.0,1.901,75.4,3565952.0,Europe & Central Asia,IE
4280,Ireland,1994.0,1.895,75.91,3586685.0,Europe & Central Asia,IE
4281,Ireland,1995.0,1.8980000000000001,75.58,3610958.0,Europe & Central Asia,IE
4282,Ireland,1996.0,1.9069999999999998,75.94,3638457.0,Europe & Central Asia,IE
4283,Ireland,1997.0,1.919,76.08,3669860.0,Europe & Central Asia,IE
4284,Ireland,1998.0,1.932,76.3,3706687.0,Europe & Central Asia,IE
4285,Ireland,1999.0,1.943,76.2,3750945.0,Europe & Central Asia,IE
4286,Ireland,2000.0,1.9509999999999998,76.66,3803780.0,Europe & Central Asia,IE
4287,Ireland,2001.0,1.9580000000000002,77.24,3865820.0,Europe & Central Asia,IE
4288,Ireland,2002.0,1.965,77.73,3935781.0,Europe & Central Asia,IE
4289,Ireland,2003.0,1.972,78.24,4010506.0,Europe & Central Asia,IE
4290,Ireland,2004.0,1.979,78.64,4085676.0,Europe & Central Asia,IE
4291,Ireland,2005.0,1.9869999999999999,79.4,4158042.0,Europe & Central Asia,IE
4292,Ireland,2006.0,1.993,79.73,4226428.0,Europe & Central Asia,IE
4293,Ireland,2007.0,1.999,79.655,4291258.0,Europe & Central Asia,IE
4294,Ireland,2008.0,2.002,79.94,4352866.0,Europe & Central Asia,IE
4295,Ireland,2009.0,2.003,79.92399999999999,4412181.0,Europe & Central Asia,IE
4296,Ireland,2010.0,2.003,80.15100000000001,4469900.0,Europe & Central Asia,IE
4297,Ireland,2011.0,2.002,80.34899999999999,4525802.0,Europe & Central Asia,IE
4298,Ireland,2012.0,1.999,80.531,4579498.0,Europe & Central Asia,IE
4299,Ireland,2013.0,1.9969999999999999,80.707,4631391.0,Europe & Central Asia,IE
4300,Israel,1964.0,3.8169999999999997,69.855,2443420.0,Middle East & North Africa,IL
4301,Israel,1965.0,3.81,70.123,2522641.0,Middle East & North Africa,IL
4302,Israel,1966.0,3.804,70.374,2591671.0,Middle East & North Africa,IL
4303,Israel,1967.0,3.803,70.604,2652723.0,Middle East & North Africa,IL
4304,Israel,1968.0,3.806,70.812,2711274.0,Middle East & North Africa,IL
4305,Israel,1969.0,3.812,71.003,2775091.0,Middle East & North Africa,IL
4306,Israel,1970.0,3.8169999999999997,71.185,2849534.0,Middle East & North Africa,IL
4307,Israel,1971.0,3.813,71.372,2936585.0,Middle East & North Africa,IL
4308,Israel,1972.0,3.798,71.572,3033863.0,Middle East & North Africa,IL
4309,Israel,1973.0,3.767,71.794,3137027.0,Middle East & North Africa,IL
4310,Israel,1974.0,3.722,72.039,3239653.0,Middle East & North Africa,IL
4311,Israel,1975.0,3.662,72.308,3336984.0,Middle East & North Africa,IL
4312,Israel,1976.0,3.59,72.597,3428067.0,Middle East & North Africa,IL
4313,Israel,1977.0,3.511,72.895,3514143.0,Middle East & North Africa,IL
4314,Israel,1978.0,3.43,73.194,3595324.0,Middle East & North Africa,IL
4315,Israel,1979.0,3.3510000000000004,73.48899999999999,3672295.0,Middle East & North Africa,IL
4316,Israel,1980.0,3.28,73.774,3745797.0,Middle East & North Africa,IL
4317,Israel,1981.0,3.219,74.046,3816400.0,Middle East & North Africa,IL
4318,Israel,1982.0,3.17,74.306,3884594.0,Middle East & North Africa,IL
4319,Israel,1983.0,3.133,74.82,3951159.0,Middle East & North Africa,IL
4320,Israel,1984.0,3.1060000000000003,75.11,4017024.0,Middle East & North Africa,IL
4321,Israel,1985.0,3.0869999999999997,75.44,4083495.0,Middle East & North Africa,IL
4322,Israel,1986.0,3.072,75.27,4149457.0,Middle East & North Africa,IL
4323,Israel,1987.0,3.057,75.65,4216475.0,Middle East & North Africa,IL
4324,Israel,1988.0,3.04,76.01,4291626.0,Middle East & North Africa,IL
4325,Israel,1989.0,3.0189999999999997,76.61,4384139.0,Middle East & North Africa,IL
4326,Israel,1990.0,2.9960000000000004,77.08,4499949.0,Middle East & North Africa,IL
4327,Israel,1991.0,2.9730000000000003,76.93,4642324.0,Middle East & North Africa,IL
4328,Israel,1992.0,2.952,76.8,4807603.0,Middle East & North Africa,IL
4329,Israel,1993.0,2.937,77.39,4986162.0,Middle East & North Africa,IL
4330,Israel,1994.0,2.928,77.64,5164345.0,Middle East & North Africa,IL
4331,Israel,1995.0,2.924,77.62,5332079.0,Middle East & North Africa,IL
4332,Israel,1996.0,2.924,78.23,5486774.0,Middle East & North Africa,IL
4333,Israel,1997.0,2.925,78.12,5630785.0,Middle East & North Africa,IL
4334,Israel,1998.0,2.925,78.29,5765115.0,Middle East & North Africa,IL
4335,Israel,1999.0,2.924,78.57,5892366.0,Middle East & North Africa,IL
4336,Israel,2000.0,2.9210000000000003,78.75,6014953.0,Middle East & North Africa,IL
4337,Israel,2001.0,2.918,79.16,6131313.0,Middle East & North Africa,IL
4338,Israel,2002.0,2.9139999999999997,79.15,6241593.0,Middle East & North Africa,IL
4339,Israel,2003.0,2.912,79.5,6352106.0,Middle East & North Africa,IL
4340,Israel,2004.0,2.91,79.96,6471236.0,Middle East & North Africa,IL
4341,Israel,2005.0,2.91,80.02,6604572.0,Middle East & North Africa,IL
4342,Israel,2006.0,2.911,80.37,6755143.0,Middle East & North Africa,IL
4343,Israel,2007.0,2.9130000000000003,80.46,6920182.0,Middle East & North Africa,IL
4344,Israel,2008.0,2.9160000000000004,80.836,7092324.0,Middle East & North Africa,IL
4345,Israel,2009.0,2.9189999999999996,81.105,7260949.0,Middle East & North Africa,IL
4346,Israel,2010.0,2.92,81.295,7418400.0,Middle East & North Africa,IL
4347,Israel,2011.0,2.917,81.473,7562194.0,Middle East & North Africa,IL
4348,Israel,2012.0,2.91,81.641,7694670.0,Middle East & North Africa,IL
4349,Israel,2013.0,2.898,81.801,7818860.0,Middle East & North Africa,IL
4350,Italy,1964.0,2.5,70.4,51054762.0,Europe & Central Asia,IT
4351,Italy,1965.0,2.517,70.27,51453513.0,Europe & Central Asia,IT
4352,Italy,1966.0,2.524,71.02,51839323.0,Europe & Central Asia,IT
4353,Italy,1967.0,2.524,71.06,52215095.0,Europe & Central Asia,IT
4354,Italy,1968.0,2.515,70.88,52584254.0,Europe & Central Asia,IT
4355,Italy,1969.0,2.497,70.9,52952971.0,Europe & Central Asia,IT
4356,Italy,1970.0,2.469,71.66,53324772.0,Europe & Central Asia,IT
4357,Italy,1971.0,2.4290000000000003,71.91,53700117.0,Europe & Central Asia,IT
4358,Italy,1972.0,2.377,72.19,54074032.0,Europe & Central Asia,IT
4359,Italy,1973.0,2.315,72.13,54438147.0,Europe & Central Asia,IT
4360,Italy,1974.0,2.244,72.85,54781374.0,Europe & Central Asia,IT
4361,Italy,1975.0,2.165,72.76,55095516.0,Europe & Central Asia,IT
4362,Italy,1976.0,2.079,73.11,55377233.0,Europe & Central Asia,IT
4363,Italy,1977.0,1.9880000000000002,73.48,55627789.0,Europe & Central Asia,IT
4364,Italy,1978.0,1.8969999999999998,73.83,55849349.0,Europe & Central Asia,IT
4365,Italy,1979.0,1.807,74.16,56046086.0,Europe & Central Asia,IT
4366,Italy,1980.0,1.722,74.12,56221171.0,Europe & Central Asia,IT
4367,Italy,1981.0,1.6440000000000001,74.51,56376115.0,Europe & Central Asia,IT
4368,Italy,1982.0,1.5730000000000002,74.98,56510204.0,Europe & Central Asia,IT
4369,Italy,1983.0,1.51,74.8,56622072.0,Europe & Central Asia,IT
4370,Italy,1984.0,1.4569999999999999,75.56,56709575.0,Europe & Central Asia,IT
4371,Italy,1985.0,1.413,75.67,56772141.0,Europe & Central Asia,IT
4372,Italy,1986.0,1.3780000000000001,76.0,56808914.0,Europe & Central Asia,IT
4373,Italy,1987.0,1.351,76.42,56823401.0,Europe & Central Asia,IT
4374,Italy,1988.0,1.33,76.6,56824700.0,Europe & Central Asia,IT
4375,Italy,1989.0,1.314,77.0,56824792.0,Europe & Central Asia,IT
4376,Italy,1990.0,1.301,77.06,56832330.0,Europe & Central Asia,IT
4377,Italy,1991.0,1.288,77.07,56856059.0,Europe & Central Asia,IT
4378,Italy,1992.0,1.2770000000000001,77.44,56895154.0,Europe & Central Asia,IT
4379,Italy,1993.0,1.264,77.72,56937520.0,Europe & Central Asia,IT
4380,Italy,1994.0,1.252,77.93,56965197.0,Europe & Central Asia,IT
4381,Italy,1995.0,1.24,78.19,56968039.0,Europe & Central Asia,IT
4382,Italy,1996.0,1.228,78.52,56938342.0,Europe & Central Asia,IT
4383,Italy,1997.0,1.22,78.82,56888300.0,Europe & Central Asia,IT
4384,Italy,1998.0,1.215,78.92,56851522.0,Europe & Central Asia,IT
4385,Italy,1999.0,1.214,79.32,56873677.0,Europe & Central Asia,IT
4386,Italy,2000.0,1.22,79.73,56986329.0,Europe & Central Asia,IT
4387,Italy,2001.0,1.23,80.01,57199219.0,Europe & Central Asia,IT
4388,Italy,2002.0,1.246,80.25,57498867.0,Europe & Central Asia,IT
4389,Italy,2003.0,1.266,80.33,57864332.0,Europe & Central Asia,IT
4390,Italy,2004.0,1.29,81.19,58263782.0,Europe & Central Asia,IT
4391,Italy,2005.0,1.315,81.18,58671206.0,Europe & Central Asia,IT
4392,Italy,2006.0,1.341,81.59,59082100.0,Europe & Central Asia,IT
4393,Italy,2007.0,1.367,81.111,59495243.0,Europe & Central Asia,IT
4394,Italy,2008.0,1.392,81.236,59891479.0,Europe & Central Asia,IT
4395,Italy,2009.0,1.415,81.752,60248654.0,Europe & Central Asia,IT
4396,Italy,2010.0,1.435,81.92299999999999,60550848.0,Europe & Central Asia,IT
4397,Italy,2011.0,1.454,82.083,60788694.0,Europe & Central Asia,IT
4398,Italy,2012.0,1.4709999999999999,82.235,60964145.0,Europe & Central Asia,IT
4399,Italy,2013.0,1.4869999999999999,82.385,61087395.0,Europe & Central Asia,IT
4400,Jamaica,1964.0,5.775,66.282,1734820.0,America,JM
4401,Jamaica,1965.0,5.815,66.678,1760400.0,America,JM
4402,Jamaica,1966.0,5.821000000000001,67.04,1783255.0,America,JM
4403,Jamaica,1967.0,5.79,67.374,1804079.0,America,JM
4404,Jamaica,1968.0,5.722,67.686,1824153.0,America,JM
4405,Jamaica,1969.0,5.617000000000001,67.98100000000001,1845371.0,America,JM
4406,Jamaica,1970.0,5.477,68.259,1869031.0,America,JM
4407,Jamaica,1971.0,5.305,68.52199999999999,1895729.0,America,JM
4408,Jamaica,1972.0,5.1080000000000005,68.767,1924871.0,America,JM
4409,Jamaica,1973.0,4.899,68.995,1955153.0,America,JM
4410,Jamaica,1974.0,4.685,69.209,1984678.0,America,JM
4411,Jamaica,1975.0,4.478,69.419,2012156.0,America,JM
4412,Jamaica,1976.0,4.2860000000000005,69.634,2036770.0,America,JM
4413,Jamaica,1977.0,4.115,69.857,2059107.0,America,JM
4414,Jamaica,1978.0,3.965,70.087,2080943.0,America,JM
4415,Jamaica,1979.0,3.839,70.319,2104823.0,America,JM
4416,Jamaica,1980.0,3.733,70.542,2132390.0,America,JM
4417,Jamaica,1981.0,3.6430000000000002,70.741,2164601.0,America,JM
4418,Jamaica,1982.0,3.5589999999999997,70.904,2200377.0,America,JM
4419,Jamaica,1983.0,3.477,71.02,2236865.0,America,JM
4420,Jamaica,1984.0,3.3939999999999997,71.087,2270069.0,America,JM
4421,Jamaica,1985.0,3.3080000000000003,71.10300000000001,2297232.0,America,JM
4422,Jamaica,1986.0,3.2239999999999998,71.072,2317284.0,America,JM
4423,Jamaica,1987.0,3.1430000000000002,71.00399999999999,2331427.0,America,JM
4424,Jamaica,1988.0,3.07,70.913,2341957.0,America,JM
4425,Jamaica,1989.0,3.005,70.809,2352279.0,America,JM
4426,Jamaica,1990.0,2.948,70.702,2364909.0,America,JM
4427,Jamaica,1991.0,2.8989999999999996,70.598,2380447.0,America,JM
4428,Jamaica,1992.0,2.855,70.501,2398249.0,America,JM
4429,Jamaica,1993.0,2.815,70.418,2418080.0,America,JM
4430,Jamaica,1994.0,2.778,70.355,2439337.0,America,JM
4431,Jamaica,1995.0,2.7439999999999998,70.315,2461516.0,America,JM
4432,Jamaica,1996.0,2.7119999999999997,70.29899999999999,2484672.0,America,JM
4433,Jamaica,1997.0,2.6830000000000003,70.306,2508867.0,America,JM
4434,Jamaica,1998.0,2.655,70.336,2533550.0,America,JM
4435,Jamaica,1999.0,2.6289999999999996,70.391,2558003.0,America,JM
4436,Jamaica,2000.0,2.603,70.479,2581648.0,America,JM
4437,Jamaica,2001.0,2.5780000000000003,70.60600000000001,2604321.0,America,JM
4438,Jamaica,2002.0,2.552,70.774,2625968.0,America,JM
4439,Jamaica,2003.0,2.525,70.98100000000001,2646269.0,America,JM
4440,Jamaica,2004.0,2.498,71.221,2664897.0,America,JM
4441,Jamaica,2005.0,2.47,71.488,2681653.0,America,JM
4442,Jamaica,2006.0,2.4419999999999997,71.775,2696334.0,America,JM
4443,Jamaica,2007.0,2.414,72.069,2709042.0,America,JM
4444,Jamaica,2008.0,2.387,72.36,2720282.0,America,JM
4445,Jamaica,2009.0,2.36,72.638,2730774.0,America,JM
4446,Jamaica,2010.0,2.334,72.89699999999999,2741052.0,America,JM
4447,Jamaica,2011.0,2.309,73.12899999999999,2751273.0,America,JM
4448,Jamaica,2012.0,2.2840000000000003,73.33800000000001,2761331.0,America,JM
4449,Jamaica,2013.0,2.26,73.525,2771179.0,America,JM
4450,Japan,1964.0,1.97,70.28,96253698.0,East Asia & Pacific,JP
4451,Japan,1965.0,1.98,70.33,97342773.0,East Asia & Pacific,JP
4452,Japan,1966.0,1.9969999999999999,71.14,98495891.0,East Asia & Pacific,JP
4453,Japan,1967.0,2.02,71.43,99712724.0,East Asia & Pacific,JP
4454,Japan,1968.0,2.048,71.75,100990902.0,East Asia & Pacific,JP
4455,Japan,1969.0,2.077,71.98,102326089.0,East Asia & Pacific,JP
4456,Japan,1970.0,2.101,72.07,103710287.0,East Asia & Pacific,JP
4457,Japan,1971.0,2.113,72.89,105145914.0,East Asia & Pacific,JP
4458,Japan,1972.0,2.109,73.42,106619818.0,East Asia & Pacific,JP
4459,Japan,1973.0,2.0869999999999997,73.48,108089192.0,East Asia & Pacific,JP
4460,Japan,1974.0,2.048,73.91,109498615.0,East Asia & Pacific,JP
4461,Japan,1975.0,1.9969999999999999,74.41,110808090.0,East Asia & Pacific,JP
4462,Japan,1976.0,1.94,74.81,111996339.0,East Asia & Pacific,JP
4463,Japan,1977.0,1.885,75.38,113071149.0,East Asia & Pacific,JP
4464,Japan,1978.0,1.838,75.7,114057650.0,East Asia & Pacific,JP
4465,Japan,1979.0,1.8019999999999998,76.21,114996088.0,East Asia & Pacific,JP
4466,Japan,1980.0,1.777,76.19,115914688.0,East Asia & Pacific,JP
4467,Japan,1981.0,1.761,76.6,116823958.0,East Asia & Pacific,JP
4468,Japan,1982.0,1.751,77.11,117711145.0,East Asia & Pacific,JP
4469,Japan,1983.0,1.7409999999999999,77.14,118554190.0,East Asia & Pacific,JP
4470,Japan,1984.0,1.73,77.54,119320901.0,East Asia & Pacific,JP
4471,Japan,1985.0,1.715,77.84,119990547.0,East Asia & Pacific,JP
4472,Japan,1986.0,1.695,78.26,120553260.0,East Asia & Pacific,JP
4473,Japan,1987.0,1.67,78.67,121023579.0,East Asia & Pacific,JP
4474,Japan,1988.0,1.641,78.58,121434677.0,East Asia & Pacific,JP
4475,Japan,1989.0,1.607,79.01,121832924.0,East Asia & Pacific,JP
4476,Japan,1990.0,1.571,79.04,122251184.0,East Asia & Pacific,JP
4477,Japan,1991.0,1.535,79.31,122703017.0,East Asia & Pacific,JP
4478,Japan,1992.0,1.499,79.36,123177552.0,East Asia & Pacific,JP
4479,Japan,1993.0,1.4669999999999999,79.5,123653405.0,East Asia & Pacific,JP
4480,Japan,1994.0,1.4380000000000002,79.91,124097649.0,East Asia & Pacific,JP
4481,Japan,1995.0,1.413,79.76,124486744.0,East Asia & Pacific,JP
4482,Japan,1996.0,1.392,80.46,124814986.0,East Asia & Pacific,JP
4483,Japan,1997.0,1.3719999999999999,80.69,125091571.0,East Asia & Pacific,JP
4484,Japan,1998.0,1.354,80.77,125325617.0,East Asia & Pacific,JP
4485,Japan,1999.0,1.337,80.75,125531619.0,East Asia & Pacific,JP
4486,Japan,2000.0,1.3219999999999998,81.35,125720310.0,East Asia & Pacific,JP
4487,Japan,2001.0,1.31,81.7,125893623.0,East Asia & Pacific,JP
4488,Japan,2002.0,1.3030000000000002,82.0,126048366.0,East Asia & Pacific,JP
4489,Japan,2003.0,1.3,82.07,126184149.0,East Asia & Pacific,JP
4490,Japan,2004.0,1.301,82.36,126299414.0,East Asia & Pacific,JP
4491,Japan,2005.0,1.307,82.27,126392944.0,East Asia & Pacific,JP
4492,Japan,2006.0,1.317,82.68,126464789.0,East Asia & Pacific,JP
4493,Japan,2007.0,1.329,82.87,126515486.0,East Asia & Pacific,JP
4494,Japan,2008.0,1.3430000000000002,82.81,126544640.0,East Asia & Pacific,JP
4495,Japan,2009.0,1.359,82.932,126551705.0,East Asia & Pacific,JP
4496,Japan,2010.0,1.374,83.09200000000001,126535920.0,East Asia & Pacific,JP
4497,Japan,2011.0,1.389,83.255,126497241.0,East Asia & Pacific,JP
4498,Japan,2012.0,1.405,83.41799999999999,126434653.0,East Asia & Pacific,JP
4499,Japan,2013.0,1.419,83.58,126345235.0,East Asia & Pacific,JP
4500,Jordan,1964.0,8.033999999999999,55.765,1059627.0,Middle East & North Africa,JO
4501,Jordan,1965.0,8.057,56.526,1129219.0,Middle East & North Africa,JO
4502,Jordan,1966.0,8.052999999999999,57.278999999999996,1220890.0,Middle East & North Africa,JO
4503,Jordan,1967.0,8.033,58.022,1330877.0,Middle East & North Africa,JO
4504,Jordan,1968.0,8.004,58.751999999999995,1449985.0,Middle East & North Africa,JO
4505,Jordan,1969.0,7.968,59.468,1565143.0,Middle East & North Africa,JO
4506,Jordan,1970.0,7.926,60.17100000000001,1666920.0,Middle East & North Africa,JO
4507,Jordan,1971.0,7.876,60.864,1752689.0,Middle East & North Africa,JO
4508,Jordan,1972.0,7.818,61.545,1825322.0,Middle East & North Africa,JO
4509,Jordan,1973.0,7.75,62.215,1887681.0,Middle East & North Africa,JO
4510,Jordan,1974.0,7.675,62.869,1944733.0,Middle East & North Africa,JO
4511,Jordan,1975.0,7.598,63.501999999999995,2000538.0,Middle East & North Africa,JO
4512,Jordan,1976.0,7.523,64.108,2055198.0,Middle East & North Africa,JO
4513,Jordan,1977.0,7.455,64.683,2108538.0,Middle East & North Africa,JO
4514,Jordan,1978.0,7.391,65.223,2164159.0,Middle East & North Africa,JO
4515,Jordan,1979.0,7.329,65.73,2226485.0,Middle East & North Africa,JO
4516,Jordan,1980.0,7.2620000000000005,66.206,2298691.0,Middle East & North Africa,JO
4517,Jordan,1981.0,7.178,66.655,2383227.0,Middle East & North Africa,JO
4518,Jordan,1982.0,7.071000000000001,67.084,2479683.0,Middle East & North Africa,JO
4519,Jordan,1983.0,6.935,67.498,2584859.0,Middle East & North Africa,JO
4520,Jordan,1984.0,6.771,67.89699999999999,2693837.0,Middle East & North Africa,JO
4521,Jordan,1985.0,6.581,68.281,2803422.0,Middle East & North Africa,JO
4522,Jordan,1986.0,6.372999999999999,68.646,2910375.0,Middle East & North Africa,JO
4523,Jordan,1987.0,6.157,68.99,3016540.0,Middle East & North Africa,JO
4524,Jordan,1988.0,5.943,69.309,3129651.0,Middle East & North Africa,JO
4525,Jordan,1989.0,5.734,69.602,3260496.0,Middle East & North Africa,JO
4526,Jordan,1990.0,5.5360000000000005,69.87,3415567.0,Middle East & North Africa,JO
4527,Jordan,1991.0,5.349,70.111,3599359.0,Middle East & North Africa,JO
4528,Jordan,1992.0,5.169,70.329,3806045.0,Middle East & North Africa,JO
4529,Jordan,1993.0,4.997,70.527,4019284.0,Middle East & North Africa,JO
4530,Jordan,1994.0,4.832,70.71,4216536.0,Middle East & North Africa,JO
4531,Jordan,1995.0,4.677,70.883,4382005.0,Middle East & North Africa,JO
4532,Jordan,1996.0,4.531000000000001,71.05,4510082.0,Middle East & North Africa,JO
4533,Jordan,1997.0,4.395,71.21600000000001,4606717.0,Middle East & North Africa,JO
4534,Jordan,1998.0,4.269,71.382,4682018.0,Middle East & North Africa,JO
4535,Jordan,1999.0,4.155,71.551,4751501.0,Middle East & North Africa,JO
4536,Jordan,2000.0,4.053,71.72399999999999,4827096.0,Middle East & North Africa,JO
4537,Jordan,2001.0,3.966,71.9,4910056.0,Middle East & North Africa,JO
4538,Jordan,2002.0,3.8930000000000002,72.07600000000001,4998372.0,Middle East & North Africa,JO
4539,Jordan,2003.0,3.832,72.25,5096790.0,Middle East & North Africa,JO
4540,Jordan,2004.0,3.78,72.421,5210369.0,Middle East & North Africa,JO
4541,Jordan,2005.0,3.734,72.58800000000001,5342002.0,Middle East & North Africa,JO
4542,Jordan,2006.0,3.6889999999999996,72.753,5495117.0,Middle East & North Africa,JO
4543,Jordan,2007.0,3.641,72.914,5667443.0,Middle East & North Africa,JO
4544,Jordan,2008.0,3.5860000000000003,73.074,5848952.0,Middle East & North Africa,JO
4545,Jordan,2009.0,3.5260000000000002,73.233,6025592.0,Middle East & North Africa,JO
4546,Jordan,2010.0,3.458,73.39,6187227.0,Middle East & North Africa,JO
4547,Jordan,2011.0,3.386,73.545,6330169.0,Middle East & North Africa,JO
4548,Jordan,2012.0,3.3139999999999996,73.7,6457260.0,Middle East & North Africa,JO
4549,Jordan,2013.0,3.2439999999999998,73.854,6572903.0,Middle East & North Africa,JO
4550,Kazakhstan,1964.0,4.2010000000000005,60.196000000000005,11577537.0,Europe & Central Asia,KZ
4551,Kazakhstan,1965.0,4.059,60.632,11909001.0,Europe & Central Asia,KZ
4552,Kazakhstan,1966.0,3.918,61.055,12200891.0,Europe & Central Asia,KZ
4553,Kazakhstan,1967.0,3.79,61.461999999999996,12455366.0,Europe & Central Asia,KZ
4554,Kazakhstan,1968.0,3.6830000000000003,61.848,12682452.0,Europe & Central Asia,KZ
4555,Kazakhstan,1969.0,3.6,62.21,12897025.0,Europe & Central Asia,KZ
4556,Kazakhstan,1970.0,3.5380000000000003,62.542,13109992.0,Europe & Central Asia,KZ
4557,Kazakhstan,1971.0,3.489,62.84,13325342.0,Europe & Central Asia,KZ
4558,Kazakhstan,1972.0,3.44,63.107,13540301.0,Europe & Central Asia,KZ
4559,Kazakhstan,1973.0,3.385,63.348,13751019.0,Europe & Central Asia,KZ
4560,Kazakhstan,1974.0,3.32,63.571000000000005,13950987.0,Europe & Central Asia,KZ
4561,Kazakhstan,1975.0,3.2489999999999997,63.785,14136006.0,Europe & Central Asia,KZ
4562,Kazakhstan,1976.0,3.175,64.003,14304947.0,Europe & Central Asia,KZ
4563,Kazakhstan,1977.0,3.1060000000000003,64.234,14461277.0,Europe & Central Asia,KZ
4564,Kazakhstan,1978.0,3.048,64.484,14610810.0,Europe & Central Asia,KZ
4565,Kazakhstan,1979.0,3.003,64.759,14761508.0,Europe & Central Asia,KZ
4566,Kazakhstan,1980.0,2.9739999999999998,65.068,14918991.0,Europe & Central Asia,KZ
4567,Kazakhstan,1981.0,2.965,65.425,15082186.0,Europe & Central Asia,KZ
4568,Kazakhstan,1982.0,2.97,65.818,15248460.0,Europe & Central Asia,KZ
4569,Kazakhstan,1983.0,2.986,66.227,15419454.0,Europe & Central Asia,KZ
4570,Kazakhstan,1984.0,3.0060000000000002,66.626,15596921.0,Europe & Central Asia,KZ
4571,Kazakhstan,1985.0,3.023,66.972,15780002.0,Europe & Central Asia,KZ
4572,Kazakhstan,1986.0,3.028,67.21600000000001,15972358.0,Europe & Central Asia,KZ
4573,Kazakhstan,1987.0,3.015,67.331,16167918.0,Europe & Central Asia,KZ
4574,Kazakhstan,1988.0,2.9789999999999996,67.297,16344294.0,Europe & Central Asia,KZ
4575,Kazakhstan,1989.0,2.92,67.113,16471823.0,Europe & Central Asia,KZ
4576,Kazakhstan,1990.0,2.8369999999999997,66.777,16530000.0,Europe & Central Asia,KZ
4577,Kazakhstan,1991.0,2.7310000000000003,66.297,16513480.0,Europe & Central Asia,KZ
4578,Kazakhstan,1992.0,2.61,65.719,16430903.0,Europe & Central Asia,KZ
4579,Kazakhstan,1993.0,2.483,65.098,16293800.0,Europe & Central Asia,KZ
4580,Kazakhstan,1994.0,2.356,64.485,16120117.0,Europe & Central Asia,KZ
4581,Kazakhstan,1995.0,2.238,63.942,15925853.0,Europe & Central Asia,KZ
4582,Kazakhstan,1996.0,2.133,63.532,15712544.0,Europe & Central Asia,KZ
4583,Kazakhstan,1997.0,2.045,63.281000000000006,15484686.0,Europe & Central Asia,KZ
4584,Kazakhstan,1998.0,1.9780000000000002,63.196999999999996,15265189.0,Europe & Central Asia,KZ
4585,Kazakhstan,1999.0,1.935,63.282,15082372.0,Europe & Central Asia,KZ
4586,Kazakhstan,2000.0,1.922,63.513000000000005,14956694.0,Europe & Central Asia,KZ
4587,Kazakhstan,2001.0,1.944,63.848,14897666.0,Europe & Central Asia,KZ
4588,Kazakhstan,2002.0,1.999,64.22800000000001,14901669.0,Europe & Central Asia,KZ
4589,Kazakhstan,2003.0,2.0780000000000003,64.6,14959072.0,Europe & Central Asia,KZ
4590,Kazakhstan,2004.0,2.176,64.934,15053492.0,Europe & Central Asia,KZ
4591,Kazakhstan,2005.0,2.279,65.215,15171805.0,Europe & Central Asia,KZ
4592,Kazakhstan,2006.0,2.376,65.439,15312333.0,Europe & Central Asia,KZ
4593,Kazakhstan,2007.0,2.455,65.62899999999999,15476093.0,Europe & Central Asia,KZ
